constructorStandingsId;points;position;positionText;wins;constructorId;raceId
3458;6.0;6;6;0;29;302
3459;0.0;13;13;0;17;302
3460;1.0;11;11;0;33;302
3461;0.0;15;15;0;34;302
3462;5.0;7;7;0;25;302
3463;2.0;10;10;0;35;302
3464;16.0;4;4;0;6;302
3465;0.0;12;12;0;18;302
3466;3.0;9;9;0;37;302
3467;0.0;14;14;0;36;302
3468;164.0;1;1;10;3;303
3469;89.0;2;2;4;1;303
3470;81.0;3;3;1;22;303
3471;13.0;5;5;0;32;303
3472;4.0;8;8;0;27;303
3473;6.0;7;7;0;29;303
3474;0.0;13;13;0;17;303
3475;1.0;12;12;0;33;303
3476;0.0;15;15;0;34;303
3477;8.0;6;6;0;25;303
3478;2.0;10;10;0;35;303
3479;18.0;4;4;0;6;303
3480;1.0;11;11;0;18;303
3481;3.0;9;9;0;37;303
3482;0.0;14;14;0;36;303
3483;164.0;1;1;10;3;304
3484;99.0;2;2;5;1;304
3485;91.0;3;3;1;22;304
3486;13.0;5;5;0;32;304
3487;6.0;8;8;0;27;304
3488;6.0;7;7;0;29;304
3489;1.0;11;11;0;17;304
3490;1.0;13;13;0;33;304
3491;0.0;15;15;0;34;304
3492;8.0;6;6;0;25;304
3493;2.0;10;10;0;35;304
3494;21.0;4;4;0;6;304
3495;1.0;12;12;0;18;304
3496;3.0;9;9;0;37;304
3497;0.0;14;14;0;36;304
8247;0.0;18;18;0;36;305
8246;0.0;17;17;0;42;305
8245;0.0;16;16;0;35;305
8244;0.0;15;15;0;27;305
8243;0.0;14;14;0;41;305
8242;0.0;13;13;0;29;305
8241;0.0;12;12;0;3;305
8240;0.0;11;11;0;32;305
8239;0.0;10;10;0;34;305
8238;0.0;9;9;0;17;305
8265;0.0;17;17;0;36;306
8264;0.0;18;18;0;42;306
8263;0.0;14;14;0;35;306
8262;0.0;12;12;0;27;306
8261;0.0;16;16;0;41;306
8260;0.0;15;15;0;29;306
8259;6.0;3;3;0;3;306
8258;0.0;10;10;0;32;306
8257;0.0;13;13;0;34;306
8256;0.0;11;11;0;17;306
8255;0.0;8;8;0;18;306
8254;0.0;9;9;0;39;306
8253;0.0;7;7;0;40;306
8252;1.0;6;6;0;33;306
8284;0.0;17;17;0;26;307
8283;0.0;18;18;0;36;307
8282;0.0;19;19;0;42;307
8281;4.0;6;6;0;35;307
8280;0.0;11;11;0;27;307
8279;0.0;15;15;0;41;307
8278;0.0;16;16;0;29;307
8277;6.0;3;3;0;3;307
8276;3.0;8;8;0;32;307
8275;0.0;12;12;0;34;307
8274;0.0;14;14;0;17;307
8273;3.0;7;7;0;18;307
8272;0.0;13;13;0;39;307
8271;0.0;10;10;0;40;307
8270;1.0;9;9;0;33;307
8303;0.0;15;15;0;26;308
8302;0.0;18;18;0;36;308
8301;0.0;19;19;0;42;308
8300;5.0;5;5;0;35;308
8299;0.0;10;10;0;27;308
8298;0.0;16;16;0;41;308
8297;0.0;17;17;0;29;308
8296;12.0;3;3;0;3;308
8295;3.0;8;8;0;32;308
8294;0.0;13;13;0;34;308
8293;0.0;12;12;0;17;308
8292;3.0;7;7;0;18;308
8291;0.0;14;14;0;39;308
8290;0.0;11;11;0;40;308
8289;1.0;9;9;0;33;308
8288;5.0;6;6;0;25;308
8322;0.0;15;15;0;26;309
8321;0.0;18;18;0;36;309
8320;0.0;19;19;0;42;309
8319;5.0;6;6;0;35;309
8318;0.0;11;11;0;27;309
8317;0.0;16;16;0;41;309
8316;0.0;17;17;0;29;309
8315;17.0;3;3;0;3;309
8314;3.0;9;9;0;32;309
8313;0.0;13;13;0;34;309
8312;5.0;7;7;0;17;309
8311;3.0;8;8;0;18;309
8310;0.0;14;14;0;39;309
8309;0.0;12;12;0;40;309
8308;1.0;10;10;0;33;309
8307;11.0;5;5;0;25;309
8341;1.0;10;10;0;26;310
8340;0.0;18;18;0;36;310
8339;0.0;19;19;0;42;310
8338;5.0;7;7;0;35;310
8337;0.0;12;12;0;27;310
8336;0.0;16;16;0;41;310
8335;0.0;17;17;0;29;310
8334;33.0;2;2;1;3;310
8333;3.0;9;9;0;32;310
8332;0.0;14;14;0;34;310
8331;8.0;6;6;0;17;310
8330;3.0;8;8;0;18;310
8329;0.0;15;15;0;39;310
8328;0.0;13;13;0;40;310
8327;1.0;11;11;0;33;310
8326;11.0;5;5;0;25;310
8360;1.0;10;10;0;26;311
8359;0.0;18;18;0;36;311
8358;0.0;19;19;0;42;311
8357;5.0;7;7;0;35;311
8356;0.0;12;12;0;27;311
8355;0.0;14;14;0;41;311
8354;0.0;17;17;0;29;311
8353;45.0;2;2;2;3;311
8352;3.0;9;9;0;32;311
8351;0.0;15;15;0;34;311
8350;9.0;6;6;0;17;311
8349;3.0;8;8;0;18;311
8348;0.0;16;16;0;39;311
8347;0.0;13;13;0;40;311
8346;1.0;11;11;0;33;311
8345;11.0;5;5;0;25;311
8379;1.0;10;10;0;26;312
8378;0.0;18;18;0;36;312
8377;0.0;19;19;0;42;312
8376;5.0;7;7;0;35;312
8375;0.0;12;12;0;27;312
8374;0.0;14;14;0;41;312
8373;0.0;17;17;0;29;312
8372;55.0;2;2;3;3;312
8371;3.0;9;9;0;32;312
8370;0.0;15;15;0;34;312
8369;10.0;6;6;0;17;312
8368;3.0;8;8;0;18;312
8367;0.0;16;16;0;39;312
8366;0.0;13;13;0;40;312
8365;1.0;11;11;0;33;312
8364;11.0;5;5;0;25;312
8398;1.0;10;10;0;26;313
8397;0.0;18;18;0;36;313
8396;0.0;19;19;0;42;313
8395;5.0;7;7;0;35;313
8394;0.0;12;12;0;27;313
8393;0.0;14;14;0;41;313
8392;0.0;17;17;0;29;313
8391;71.0;1;1;4;3;313
8390;3.0;9;9;0;32;313
8389;0.0;15;15;0;34;313
8388;13.0;5;5;0;17;313
8387;3.0;8;8;0;18;313
8386;0.0;16;16;0;39;313
8385;0.0;13;13;0;40;313
8384;1.0;11;11;0;33;313
8383;11.0;6;6;0;25;313
8417;1.0;11;11;0;26;314
8416;0.0;18;18;0;36;314
8415;0.0;19;19;0;42;314
8414;5.0;7;7;0;35;314
8413;0.0;13;13;0;27;314
8412;1.0;10;10;0;41;314
8411;0.0;17;17;0;29;314
8410;81.0;2;2;4;3;314
8409;3.0;9;9;0;32;314
8408;0.0;15;15;0;34;314
8407;13.0;5;5;0;17;314
8406;3.0;8;8;0;18;314
8405;0.0;16;16;0;39;314
8404;0.0;14;14;0;40;314
8403;1.0;12;12;0;33;314
8402;11.0;6;6;0;25;314
8435;0.0;17;17;0;36;315
8434;0.0;19;19;0;42;315
8433;5.0;7;7;0;35;315
8432;0.0;14;14;0;27;315
8431;1.0;10;10;0;41;315
8430;0.0;18;18;0;29;315
8429;83.0;2;2;4;3;315
8428;3.0;9;9;0;32;315
8427;1.0;11;11;0;34;315
8426;13.0;5;5;0;17;315
8425;3.0;8;8;0;18;315
8424;0.0;16;16;0;39;315
8423;0.0;15;15;0;40;315
8422;1.0;13;13;0;33;315
8421;11.0;6;6;0;25;315
8420;30.0;4;4;1;22;315
8454;0.0;17;17;0;36;316
8453;0.0;19;19;0;42;316
8452;5.0;7;7;0;35;316
8451;0.0;14;14;0;27;316
8450;1.0;10;10;0;41;316
8449;0.0;18;18;0;29;316
8448;93.0;2;2;5;3;316
8447;3.0;9;9;0;32;316
8446;1.0;11;11;0;34;316
8445;13.0;5;5;0;17;316
8444;3.0;8;8;0;18;316
8443;0.0;16;16;0;39;316
8442;0.0;15;15;0;40;316
8441;1.0;13;13;0;33;316
8440;11.0;6;6;0;25;316
8439;33.0;4;4;1;22;316
8474;1.0;12;12;0;26;317
8473;0.0;17;17;0;36;317
8472;0.0;19;19;0;42;317
8471;5.0;8;8;0;35;317
8470;0.0;14;14;0;27;317
8469;1.0;10;10;0;41;317
8468;0.0;18;18;0;29;317
8467;103.0;2;2;6;3;317
8466;3.0;9;9;0;32;317
8465;1.0;11;11;0;34;317
8464;13.0;5;5;0;17;317
8463;6.0;7;7;0;18;317
8462;0.0;16;16;0;39;317
8461;0.0;15;15;0;40;317
8460;1.0;13;13;0;33;317
8459;11.0;6;6;0;25;317
8458;36.0;4;4;1;22;317
8457;43.0;3;3;0;6;317
8493;1.0;12;12;0;26;318
8492;0.0;17;17;0;36;318
8491;0.0;19;19;0;42;318
8490;5.0;8;8;0;35;318
8489;0.0;14;14;0;27;318
8488;1.0;10;10;0;41;318
8487;0.0;18;18;0;29;318
8486;117.0;1;1;7;3;318
8485;3.0;9;9;0;32;318
8484;1.0;11;11;0;34;318
8483;13.0;5;5;0;17;318
8482;6.0;7;7;0;18;318
8481;0.0;16;16;0;39;318
8480;0.0;15;15;0;40;318
8479;1.0;13;13;0;33;318
8478;11.0;6;6;0;25;318
8477;37.0;4;4;1;22;318
8476;52.0;3;3;0;6;318
8512;1.0;12;12;0;26;319
8511;0.0;17;17;0;36;319
8510;0.0;19;19;0;42;319
8509;5.0;8;8;0;35;319
8508;0.0;14;14;0;27;319
8507;1.0;11;11;0;41;319
8506;0.0;18;18;0;29;319
8505;121.0;2;2;7;3;319
8504;3.0;9;9;0;32;319
8503;3.0;10;10;0;34;319
8502;13.0;5;5;0;17;319
8501;6.0;7;7;0;18;319
8500;0.0;16;16;0;39;319
8499;0.0;15;15;0;40;319
8498;1.0;13;13;0;33;319
8497;12.0;6;6;0;25;319
8496;37.0;4;4;1;22;319
8495;55.0;3;3;0;6;319
8531;1.0;12;12;0;26;320
8530;0.0;17;17;0;36;320
8529;0.0;19;19;0;42;320
8528;5.0;8;8;0;35;320
8527;0.0;14;14;0;27;320
8526;1.0;11;11;0;41;320
8525;0.0;18;18;0;29;320
8524;125.0;2;2;7;3;320
8523;3.0;9;9;0;32;320
8522;3.0;10;10;0;34;320
8521;13.0;5;5;0;17;320
8520;6.0;7;7;0;18;320
8519;0.0;16;16;0;39;320
8518;0.0;15;15;0;40;320
8517;1.0;13;13;0;33;320
8516;12.0;6;6;0;25;320
8515;38.5;4;4;1;22;320
8514;55.5;3;3;0;6;320
7633;0.0;10;10;0;41;321
7632;0.0;9;9;0;44;321
7631;0.0;8;8;0;21;321
7630;0.0;7;7;0;33;321
7629;0.0;6;6;0;18;321
7628;2.0;5;5;0;34;321
7627;3.0;4;4;0;22;321
7626;4.0;3;3;0;3;321
7625;7.0;2;2;0;25;321
7624;9.0;1;1;1;1;321
7655;0.0;12;12;0;35;322
7654;0.0;16;16;0;45;322
7653;12.0;2;2;1;6;322
7652;0.0;13;13;0;41;322
7651;0.0;11;11;0;44;322
7650;0.0;9;9;0;21;322
7649;0.0;8;8;0;33;322
