id;fastestLap;rank;fastestLapTime;fastestLapSpeed;resultId
25135;62;11;1:08.520;226.865;25141
25136;51;8;1:08.420;227.196;25142
25137;56;18;1:09.394;224.007;25143
25138;49;19;1:09.757;222.842;25144
25140;45;2;1:29.699;236.430;25146
25141;45;5;1:30.569;234.159;25147
25142;45;4;1:30.524;234.275;25148
25143;44;9;1:31.420;231.979;25149
25144;51;8;1:31.284;232.325;25150
25145;51;7;1:31.223;232.480;25151
25146;48;10;1:31.698;231.276;25152
25147;48;12;1:31.992;230.537;25153
25148;48;14;1:32.210;229.992;25154
25149;51;6;1:30.826;233.497;25155
25150;52;3;1:30.266;234.945;25156
25151;49;13;1:32.049;230.394;25157
25152;49;15;1:32.346;229.653;25158
25153;51;16;1:32.477;229.328;25159
25154;48;11;1:31.895;230.780;25160
25155;50;1;1:28.617;239.317;25161
25156;51;18;1:32.909;228.262;25162
25157;50;17;1:32.862;228.377;25163
25158;35;19;1:33.059;227.894;25164
25160;54;5;1:21.421;193.704;25166
25161;49;2;1:18.715;200.363;25167
25162;54;6;1:21.423;193.699;25168
25163;41;3;1:20.359;196.264;25169
25164;70;1;1:18.394;201.183;25170
25165;43;10;1:22.450;191.286;25171
25166;62;14;1:22.831;190.406;25172
25167;62;9;1:22.112;192.074;25173
25168;43;4;1:20.945;194.843;25174
25169;58;8;1:21.518;193.473;25175
25170;58;13;1:22.802;190.473;25176
25171;44;11;1:22.711;190.683;25177
25172;44;12;1:22.736;190.625;25178
25179;60;7;1:21.459;193.613;25185
25200;60;3;1:13.275;209.244;25206
25201;72;1;1:11.097;215.654;25207
25202;69;2;1:12.549;211.338;25208
25203;57;10;1:14.818;204.929;25209
25204;58;9;1:14.780;205.033;25210
25205;60;7;1:14.323;206.294;25211
25206;45;13;1:15.260;203.725;25212
25207;59;4;1:13.461;208.714;25213
25208;54;8;1:14.675;205.321;25214
25209;48;6;1:14.236;206.535;25215
25210;59;11;1:14.920;204.650;25216
25211;57;15;1:15.611;202.780;25217
25212;63;5;1:13.958;207.312;25218
25213;66;12;1:15.125;204.091;25219
25214;44;14;1:15.442;203.234;25220
25215;25;18;1:15.790;202.301;25221
25216;57;16;1:15.628;202.734;25222
25217;36;19;1:15.927;201.936;25223
25218;44;17;1:15.783;202.319;25224
25219;35;20;1:16.066;201.567;25225
25220;53;1;1:24.812;245.894;25226
25221;53;3;1:24.971;245.434;25227
25222;34;2;1:24.827;245.850;25228
25223;53;6;1:25.319;244.433;25229
25224;53;4;1:25.156;244.901;25230
25225;53;8;1:25.559;243.747;25231
25226;52;13;1:25.853;242.912;25232
25227;52;7;1:25.472;243.995;25233
25228;53;11;1:25.835;242.963;25234
25229;53;9;1:25.566;243.727;25235
25230;50;16;1:25.953;242.630;25236
25231;50;15;1:25.938;242.672;25237
25232;50;10;1:25.718;243.295;25238
25233;53;12;1:25.849;242.924;25239
25234;52;17;1:26.707;240.520;25240
25235;41;18;1:27.202;239.155;25241
25236;3;14;1:25.870;242.864;25242
25237;25;5;1:25.173;244.852;25243
25238;2;19;1:29.005;234.310;25244
25240;43;2;1:37.575;215.760;25246
25241;28;5;1:38.396;213.959;25247
25242;40;12;1:39.294;212.024;25248
25243;24;9;1:39.124;212.388;25249
25244;31;3;1:38.216;214.352;25250
25245;44;6;1:38.686;213.331;25251
25246;39;1;1:37.423;216.096;25252
25247;34;16;1:40.289;209.921;25253
25248;45;10;1:39.215;212.193;25254
25249;40;18;1:40.596;209.280;25255
25250;35;17;1:40.464;209.555;25256
25251;44;11;1:39.251;212.116;25257
25252;35;4;1:38.279;214.214;25258
25253;34;19;1:40.598;209.276;25259
25254;45;7;1:38.994;212.667;25260
25255;39;8;1:39.058;212.530;25261
25256;42;13;1:39.960;210.612;25262
25257;24;20;1:41.713;206.982;25263
25258;42;14;1:40.000;210.528;25264
25259;22;15;1:40.276;209.948;25265
25260;58;1;1:30.432;212.500;25266
25261;53;9;1:32.759;207.169;25267
25262;53;4;1:32.459;207.841;25268
25263;57;8;1:32.737;207.218;25269
25264;52;10;1:32.763;207.160;25270
25265;50;11;1:32.814;207.046;25271
25266;50;3;1:32.446;207.870;25272
25267;49;2;1:31.921;209.057;25273
25268;58;6;1:32.608;207.506;25274
25269;24;19;1:34.584;203.171;25275
25270;57;13;1:32.904;206.845;25276
25271;50;5;1:32.586;207.556;25277
25272;34;15;1:33.255;206.067;25278
25273;54;12;1:32.844;206.979;25279
25274;53;16;1:33.399;205.749;25280
25275;55;14;1:33.252;206.073;25281
25276;48;17;1:33.672;205.149;25282
25277;54;7;1:32.730;207.233;25283
25278;52;18;1:34.209;203.980;25284
25279;52;20;1:35.438;201.353;25285
25280;52;2;1:39.096;200.278;25286
25281;41;1;1:38.485;201.521;25287
25282;32;4;1:39.566;199.333;25288
25283;41;3;1:39.303;199.861;25289
25284;43;8;1:40.345;197.785;25290
25285;41;6;1:40.147;198.176;25291
25286;40;9;1:40.377;197.722;25292
25287;41;7;1:40.228;198.016;25293
25288;47;13;1:41.151;196.209;25294
25289;40;10;1:40.481;197.517;25295
25290;44;12;1:41.145;196.221;25296
25291;36;14;1:41.189;196.135;25297
25292;43;15;1:41.340;195.843;25298
25293;36;11;1:41.120;196.269;25299
25294;46;17;1:41.818;194.924;25300
25295;36;16;1:41.395;195.737;25301
25296;42;20;1:42.886;192.900;25302
25297;46;5;1:40.067;198.335;25303
25298;28;19;1:42.194;194.207;25304
25299;12;18;1:42.015;194.547;25305
25300;52;2;1:18.999;196.134;25306
25301;66;4;1:19.820;194.116;25307
25302;49;3;1:19.468;194.976;25308
25303;66;7;1:20.510;192.453;25309
25304;63;9;1:20.665;192.083;25310
25305;63;5;1:20.081;193.484;25311
25306;70;6;1:20.460;192.572;25312
25307;63;11;1:20.713;191.969;25313
25308;54;10;1:20.711;191.973;25314
25309;67;8;1:20.617;192.197;25315
25310;68;16;1:21.523;190.061;25316
25311;40;13;1:21.069;191.126;25317
25312;67;14;1:21.348;190.470;25318
25313;61;12;1:20.930;191.454;25319
25314;69;1;1:17.774;199.223;25320
25315;61;18;1:22.016;188.919;25321
25316;66;17;1:21.546;190.008;25322
25317;61;15;1:21.402;190.344;25323
25320;46;2;1:11.982;215.503;25326
25321;47;3;1:12.486;214.005;25327
25322;49;4;1:12.526;213.887;25328
25323;71;1;1:11.010;218.453;25329
25324;61;7;1:12.822;213.018;25330
25325;63;6;1:12.710;213.346;25331
25326;53;8;1:13.227;211.839;25332
25327;48;16;1:14.430;208.415;25333
25328;37;12;1:13.922;209.848;25334
25329;53;10;1:13.761;210.306;25335
25330;69;9;1:13.634;210.668;25336
25331;54;5;1:12.621;213.607;25337
25332;45;15;1:14.355;208.626;25338
25333;44;14;1:14.227;208.985;25339
25334;62;13;1:14.204;209.050;25340
25335;57;18;1:14.616;207.896;25341
25336;36;19;1:14.954;206.958;25342
25337;66;11;1:13.793;210.215;25343
25338;40;17;1:14.443;208.379;25344
25339;25;20;1:15.344;205.887;25345
25340;50;2;1:25.084;227.633;25346
25341;57;1;1:23.196;232.799;25347
25342;48;10;1:26.682;223.437;25348
25343;49;3;1:25.613;226.227;25349
25344;46;13;1:27.061;222.464;25350
25345;44;17;1:27.356;221.713;25351
25346;46;9;1:26.570;223.726;25352
25347;46;8;1:26.555;223.765;25353
25348;51;4;1:25.746;225.876;25354
25349;53;7;1:26.434;224.078;25355
25350;46;11;1:27.019;222.572;25356
25351;50;14;1:27.198;222.115;25357
25352;50;12;1:27.043;222.510;25358
25353;53;6;1:26.358;224.275;25359
25354;40;18;1:27.823;220.534;25360
25355;46;19;1:28.412;219.065;25361
25356;55;5;1:25.768;225.818;25362
25357;55;16;1:27.340;221.754;25363
25358;44;20;1:28.732;218.275;25364
25359;39;15;1:27.246;221.992;25365
25360;47;1;1:30.734;244.962;25366
25361;35;3;1:31.488;242.943;25367
25362;47;2;1:31.408;243.155;25368
25363;47;6;1:31.797;242.125;25369
25364;43;11;1:32.716;239.725;25370
25365;46;9;1:32.297;240.813;25371
25366;46;4;1:31.601;242.643;25372
25367;37;7;1:31.851;241.983;25373
25368;37;15;1:32.865;239.340;25374
25369;49;8;1:31.914;241.817;25375
25370;45;14;1:32.804;239.498;25376
25371;49;12;1:32.751;239.635;25377
25372;46;5;1:31.633;242.558;25378
25373;44;10;1:32.506;240.269;25379
25374;45;13;1:32.778;239.565;25380
25375;41;16;1:34.030;236.375;25381
25376;9;17;1:34.138;236.104;25382
25377;7;20;1:37.043;229.036;25383
25378;7;19;1:36.130;231.211;25384
25379;8;18;1:36.043;231.421;25385
25380;39;1;1:26.103;220.800;25386
25381;43;3;1:26.615;219.495;25387
25382;51;9;1:27.618;216.982;25388
25383;50;7;1:27.496;217.285;25389
25384;49;6;1:27.342;217.668;25390
25385;51;5;1:26.862;218.871;25391
25386;58;4;1:26.762;219.123;25392
25387;58;8;1:27.607;217.010;25393
25388;58;10;1:28.249;215.431;25394
25389;40;12;1:28.433;214.983;25395
25390;58;11;1:28.303;215.299;25396
25391;48;14;1:28.723;214.280;25397
25392;48;13;1:28.567;214.657;25398
25393;42;17;1:29.457;212.522;25399
25394;51;2;1:26.419;219.993;25400
25395;30;15;1:29.293;212.912;25401
25396;33;16;1:29.442;212.557;25402
25397;23;19;1:30.647;209.732;25403
25398;23;18;1:29.698;211.951;25404
25400;51;1;1:34.570;206.018;25406
25401;52;3;1:35.740;203.501;25407
25402;53;5;1:36.228;202.469;25408
25403;56;6;1:36.302;202.313;25409
25404;53;8;1:36.623;201.641;25410
25405;53;7;1:36.599;201.691;25411
25406;53;14;1:37.110;200.630;25412
25407;53;13;1:37.104;200.642;25413
25408;44;10;1:36.733;201.412;25414
25409;39;9;1:36.685;201.512;25415
25410;37;11;1:36.956;200.948;25416
25411;49;15;1:37.146;200.555;25417
25412;50;18;1:37.355;200.125;25418
25413;50;16;1:37.261;200.318;25419
25414;51;12;1:36.988;200.882;25420
25415;51;20;1:38.251;198.300;25421
25416;49;19;1:38.201;198.401;25422
25417;52;4;1:36.089;202.762;25423
25418;51;2;1:35.440;204.140;25424
25419;34;17;1:37.324;200.189;25425
25420;50;2;1:31.772;242.191;25426
25421;48;1;1:31.634;242.556;25427
25422;48;3;1:31.905;241.841;25428
25423;46;4;1:32.042;241.481;25429
25424;43;7;1:32.821;239.454;25430
25425;46;9;1:33.103;238.729;25431
25426;46;5;1:32.753;239.629;25432
25427;42;10;1:33.468;237.796;25433
25428;48;6;1:32.779;239.562;25434
25429;47;8;1:32.997;239.001;25435
25430;45;13;1:33.924;236.642;25436
25431;47;11;1:33.651;237.332;25437
25432;46;16;1:34.446;235.334;25438
25433;46;15;1:34.368;235.528;25439
25434;31;14;1:33.979;236.503;25440
25435;33;12;1:33.831;236.876;25441
25436;34;17;1:34.487;235.232;25442
25437;9;18;1:37.530;227.892;25443
25440;58;1;1:20.260;236.740;25446
25441;58;3;1:21.094;234.305;25447
25442;53;4;1:21.495;233.152;25448
25443;51;7;1:21.886;232.039;25449
25444;55;8;1:22.248;231.018;25450
25445;54;9;1:22.451;230.449;25451
25446;58;10;1:22.469;230.399;25452
25447;54;5;1:21.651;232.707;25453
25448;52;13;1:22.731;229.669;25454
25449;54;12;1:22.589;230.064;25455
25450;55;11;1:22.541;230.198;25456
25451;48;17;1:23.592;227.304;25457
25452;55;14;1:23.006;228.908;25458
25453;44;15;1:23.071;228.729;25459
25454;56;16;1:23.342;227.985;25460
25455;49;18;1:23.882;226.518;25461
25456;57;2;1:20.846;235.024;25462
25457;37;6;1:21.677;232.633;25463
25458;17;19;1:25.189;223.042;25464
25460;55;1;1:18.446;225.281;25466
25461;52;3;1:18.949;223.845;25467
25462;61;7;1:20.903;218.439;25468
25463;57;8;1:20.962;218.280;25469
25464;43;6;1:20.758;218.831;25470
25465;63;2;1:18.574;224.914;25471
25466;61;5;1:20.544;219.412;25472
25467;47;9;1:21.211;217.610;25473
25468;61;10;1:21.238;217.538;25474
25469;46;16;1:21.750;216.176;25475
25470;61;17;1:21.757;216.157;25476
25471;34;15;1:21.713;216.274;25477
25472;50;13;1:21.419;217.054;25478
25473;37;18;1:21.887;215.814;25479
25474;61;11;1:21.286;217.410;25480
25475;62;12;1:21.338;217.271;25481
25476;55;4;1:18.999;223.704;25482
25477;61;14;1:21.577;216.634;25483
25478;5;19;1:39.685;177.282;25484
25480;54;1;1:31.361;213.255;25486
25481;53;2;1:31.488;212.959;25487
25482;56;3;1:31.790;212.258;25488
25483;54;4;1:31.819;212.191;25489
25484;56;5;1:32.195;211.325;25490
25485;55;7;1:32.941;209.629;25491
25486;56;10;1:33.184;209.083;25492
25487;56;9;1:33.163;209.130;25493
25488;57;15;1:33.447;208.494;25494
25489;52;12;1:33.312;208.796;25495
25490;53;13;1:33.331;208.753;25496
25491;55;8;1:33.035;209.417;25497
25492;56;11;1:33.265;208.901;25498
25493;53;18;1:34.169;206.896;25499
25494;57;6;1:32.528;210.565;25500
25495;52;17;1:33.511;208.351;25501
25496;50;16;1:33.479;208.423;25502
25497;38;19;1:34.487;206.199;25503
25498;37;14;1:33.411;208.575;25504
25499;4;20;1:35.731;203.520;25505
25500;46;4;1:25.456;196.943;25506
25501;55;1;1:24.108;200.099;25507
25502;53;3;1:24.636;198.851;25508
25503;49;7;1:25.985;195.731;25509
25504;51;2;1:24.253;199.755;25510
25505;36;8;1:26.395;194.802;25511
25506;54;6;1:25.935;195.845;25512
25507;53;5;1:25.619;196.568;25513
25508;56;9;1:26.599;194.344;25514
25509;59;10;1:26.828;193.831;25515
25510;59;18;1:27.629;192.059;25516
25511;54;15;1:27.285;192.816;25517
25512;51;12;1:26.987;193.477;25518
25513;32;16;1:27.447;192.459;25519
25514;54;11;1:26.876;193.724;25520
25515;52;14;1:27.246;192.902;25521
25516;3;17;1:27.537;192.261;25522
25517;56;19;1:28.281;190.641;25523
25518;12;20;1:28.415;190.352;25524
25519;25;13;1:27.030;193.381;25525
25520;46;4;1:16.028;158.010;25526
25521;47;7;1:16.421;157.197;25527
25522;47;5;1:16.052;157.960;25528
25523;46;6;1:16.249;157.552;25529
25524;42;8;1:16.830;156.360;25530
25525;55;1;1:14.693;160.834;25531
25526;50;3;1:15.882;158.314;25532
25527;51;9;1:17.203;155.605;25533
25528;57;14;1:17.600;154.809;25534
25529;54;12;1:17.558;154.893;25535
25530;61;10;1:17.344;155.321;25536
25531;50;13;1:17.571;154.867;25537
25532;59;11;1:17.532;154.945;25538
25533;56;15;1:17.672;154.665;25539
25534;43;18;1:18.579;152.880;25540
25535;52;17;1:18.200;153.621;25541
25536;61;2;1:15.334;159.465;25542
25537;40;16;1:18.023;153.969;25543
25538;24;19;1:24.778;141.701;25544
25539;18;20;1:33.754;128.135;25545
25540;50;2;1:46.050;203.779;25546
25541;36;1;1:46.046;203.787;25547
25542;42;4;1:47.177;201.636;25548
25543;39;3;1:47.044;201.887;25549
25544;39;16;1:48.519;199.143;25550
25545;41;12;1:48.206;199.719;25551
25546;49;8;1:47.989;200.120;25552
25547;44;13;1:48.276;199.589;25553
25548;37;9;1:47.997;200.105;25554
25549;36;14;1:48.297;199.551;25555
25550;42;11;1:48.179;199.768;25556
25551;48;7;1:47.966;200.163;25557
25552;42;5;1:47.523;200.987;25558
25553;40;15;1:48.410;199.343;25559
25554;37;20;1:49.583;197.209;25560
25555;38;10;1:48.038;200.029;25561
25556;12;18;1:48.789;198.648;25562
25557;12;17;1:48.723;198.769;25563
25558;13;6;1:47.531;200.972;25564
25559;3;19;1:48.978;198.304;25565
25560;64;2;1:15.839;207.012;25566
25561;63;1;1:15.749;207.258;25567
25562;69;4;1:16.167;206.120;25568
25563;63;5;1:16.418;205.443;25569
25564;62;3;1:15.901;206.843;25570
25565;62;9;1:17.110;203.600;25571
25566;64;8;1:17.010;203.864;25572
25567;60;7;1:16.927;204.084;25573
25568;63;6;1:16.578;205.014;25574
25569;64;10;1:17.421;202.782;25575
25570;59;13;1:17.932;201.452;25576
25571;63;15;1:17.956;201.390;25577
25572;59;14;1:17.951;201.403;25578
25573;60;12;1:17.810;201.768;25579
25574;63;11;1:17.495;202.588;25580
25575;61;18;1:18.540;199.893;25581
25576;11;16;1:18.046;201.158;25582
25577;15;17;1:18.309;200.482;25583
25578;13;20;1:18.967;198.812;25584
25579;7;19;1:18.844;199.122;25585
25580;44;2;1:30.813;233.530;25586
25581;47;3;1:30.937;233.212;25587
25582;52;1;1:30.510;234.312;25588
25583;52;4;1:31.282;232.330;25589
25584;47;5;1:31.609;231.501;25590
25585;47;6;1:31.645;231.410;25591
25586;44;8;1:32.354;229.633;25592
25587;48;7;1:32.109;230.244;25593
25588;52;10;1:32.471;229.343;25594
25589;52;12;1:32.661;228.872;25595
25590;52;9;1:32.379;229.571;25596
25591;48;13;1:33.286;227.339;25597
25592;34;11;1:32.644;228.914;25598
25593;51;15;1:33.832;226.016;25599
25594;37;14;1:33.537;226.729;25600
25595;18;16;1:34.614;224.148;25601
25596;19;17;1:35.103;222.996;25602
25600;62;2;1:07.583;230.010;25606
25601;62;1;1:07.275;231.063;25607
25602;63;5;1:09.000;225.286;25608
25603;61;6;1:09.075;225.042;25609
25604;62;10;1:09.559;223.476;25610
25605;50;11;1:09.625;223.264;25611
25606;62;8;1:09.304;224.298;25612
25607;61;14;1:09.938;222.265;25613
25608;61;13;1:09.924;222.309;25614
25609;62;3;1:08.558;226.739;25615
25610;61;7;1:09.266;224.421;25616
25611;60;12;1:09.669;223.123;25617
25612;64;17;1:10.048;221.916;25618
25613;50;9;1:09.380;224.053;25619
25614;61;18;1:10.104;221.739;25620
25615;62;16;1:10.023;221.995;25621
25616;62;15;1:10.001;222.065;25622
25617;55;4;1:08.649;226.438;25623
25618;14;19;1:10.890;219.280;25624
25619;5;20;1:11.843;216.371;25625
25620;30;2;1:37.491;215.724;25626
25621;30;4;1:37.668;215.333;25627
25622;51;3;1:37.548;215.598;25628
25623;45;5;1:37.780;215.086;25629
25624;51;1;1:35.781;219.575;25630
25625;53;8;1:38.160;214.254;25631
25626;43;11;1:39.037;212.356;25632
25627;53;9;1:38.684;213.116;25633
25628;27;14;1:39.133;212.151;25634
25629;52;15;1:39.185;212.040;25635
25630;43;12;1:39.044;212.341;25636
25631;53;10;1:38.786;212.896;25637
25632;53;16;1:39.199;212.010;25638
25633;52;6;1:37.963;214.685;25639
25634;48;13;1:39.068;212.290;25640
25635;25;18;1:39.368;211.649;25641
25636;40;19;1:39.650;211.050;25642
25637;11;17;1:39.265;211.869;25643
25638;4;7;1:38.088;214.411;25644
25639;4;20;1:40.216;209.858;25645
25640;45;6;1:22.126;192.041;25646
25641;57;1;1:21.386;193.787;25647
25642;57;9;1:22.766;190.556;25648
25643;51;4;1:22.000;192.336;25649
25644;44;3;1:21.940;192.477;25650
25645;57;2;1:21.622;193.227;25651
25646;47;11;1:23.043;189.920;25652
25647;47;18;1:23.979;187.804;25653
25648;60;20;1:24.149;187.424;25654
25649;51;10;1:22.824;190.423;25655
25650;51;7;1:22.437;191.317;25656
25651;58;14;1:23.199;189.564;25657
25652;58;5;1:22.029;192.268;25658
25653;50;13;1:23.151;189.674;25659
25654;63;17;1:23.654;188.533;25660
25655;37;15;1:23.511;188.856;25661
25656;43;12;1:23.047;189.911;25662
25657;60;8;1:22.478;191.221;25663
25658;58;16;1:23.538;188.795;25664
25659;60;19;1:24.002;187.752;25665
25660;32;1;1:49.354;230.575;25666
25661;29;3;1:50.764;227.640;25667
25662;32;7;1:51.977;225.174;25668
25663;31;4;1:50.793;227.581;25669
25664;35;13;1:52.868;223.397;25670
25665;44;2;1:49.984;229.255;25671
25666;36;6;1:51.717;225.698;25672
25667;40;11;1:52.515;224.098;25673
25668;24;15;1:53.002;223.132;25674
25669;28;16;1:53.055;223.027;25675
25670;29;14;1:52.880;223.373;25676
25671;31;5;1:51.678;225.777;25677
25672;32;10;1:52.436;224.255;25678
25673;30;9;1:52.317;224.493;25679
25674;34;17;1:53.080;222.978;25680
25675;29;18;1:53.332;222.482;25681
25676;35;12;1:52.646;223.837;25682
25677;38;8;1:52.256;224.615;25683
25680;62;1;1:13.652;208.173;25686
25681;72;2;1:13.671;208.119;25687
25682;62;6;1:14.413;206.044;25688
25683;54;3;1:13.854;207.604;25689
25684;63;5;1:14.404;206.069;25690
25685;51;4;1:14.144;206.792;25691
25686;63;8;1:14.706;205.236;25692
25687;63;7;1:14.643;205.409;25693
25688;64;11;1:15.084;204.203;25694
25689;65;10;1:15.043;204.314;25695
25690;65;12;1:15.165;203.983;25696
25691;65;15;1:15.534;202.986;25697
25692;51;13;1:15.233;203.798;25698
25693;50;9;1:14.862;204.808;25699
25694;53;14;1:15.369;203.431;25700
25695;63;17;1:15.940;201.901;25701
25696;52;16;1:15.577;202.871;25702
25697;62;18;1:16.066;201.567;25703
25698;51;19;1:16.844;199.526;25704
25699;16;20;1:17.138;198.765;25705
25700;38;6;1:24.745;246.088;25706
25701;38;2;1:24.336;247.282;25707
25702;40;7;1:25.288;244.522;25708
25703;41;4;1:24.446;246.960;25709
25704;43;3;1:24.434;246.995;25710
25705;46;1;1:24.030;248.182;25711
25706;43;5;1:24.718;246.167;25712
25707;30;14;1:26.718;240.489;25713
25708;41;13;1:26.624;240.750;25714
25709;41;10;1:26.361;241.484;25715
25710;37;11;1:26.593;240.837;25716
25711;43;8;1:25.298;244.493;25717
25712;45;9;1:25.706;243.329;25718
25713;43;17;1:26.857;240.105;25719
25714;17;15;1:26.798;240.268;25720
25715;37;16;1:26.798;240.268;25721
25716;39;12;1:26.603;240.809;25722
25717;34;19;1:27.467;238.430;25723
25718;7;18;1:27.203;239.152;25724
25719;4;20;1:27.501;238.337;25725
25720;57;2;1:48.165;168.509;25726
25721;54;4;1:48.753;167.598;25727
25722;59;3;1:48.414;168.122;25728
25723;56;6;1:49.212;166.893;25729
25724;57;12;1:51.006;164.196;25730
25725;58;7;1:50.283;165.272;25731
25726;52;5;1:49.142;167.000;25732
25727;58;11;1:50.669;164.696;25733
25728;58;10;1:50.622;164.766;25734
25729;56;9;1:50.569;164.845;25735
25730;52;13;1:51.864;162.937;25736
25731;59;14;1:52.067;162.641;25737
25732;58;8;1:50.290;165.262;25738
25733;54;1;1:46.458;171.211;25739
25734;32;15;1:58.716;153.532;25740
25735;24;17;2:01.105;150.504;25741
25736;24;18;2:02.121;149.251;25742
25737;19;16;2:00.463;151.306;25743
25738;5;20;2:05.585;145.135;25744
25739;5;19;2:05.556;145.168;25745
25740;10;4;1:44.911;199.266;25746
25741;11;9;1:46.120;196.995;25747
25742;10;3;1:44.489;200.070;25748
25743;11;11;1:46.559;196.184;25749
25744;11;7;1:45.530;198.097;25750
25745;13;12;1:46.964;195.441;25751
25746;25;2;1:44.412;200.218;25752
25747;21;13;1:47.004;195.368;25753
25748;12;18;1:48.371;192.904;25754
25749;8;17;1:48.175;193.253;25755
25750;11;15;1:47.843;193.848;25756
25751;21;5;1:45.205;198.709;25757
25752;22;8;1:45.893;197.418;25758
25753;10;16;1:48.072;193.437;25759
25754;11;14;1:47.820;193.889;25760
25755;20;1;1:44.411;200.220;25761
25756;22;6;1:45.387;198.366;25762
25757;13;10;1:46.545;196.210;25763
25760;37;2;1:39.541;199.383;25766
25761;45;5;1:39.830;198.805;25767
25762;37;4;1:39.731;199.003;25768
25763;44;3;1:39.563;199.339;25769
25764;56;1;1:38.788;200.902;25770
25765;49;7;1:41.322;195.878;25771
25766;39;8;1:41.538;195.461;25772
25767;35;16;1:42.546;193.540;25773
25768;36;11;1:42.206;194.184;25774
25769;49;6;1:41.243;196.031;25775
25770;39;13;1:42.394;193.827;25776
25771;46;15;1:42.471;193.682;25777
25772;55;9;1:41.674;195.200;25778
25773;55;12;1:42.320;193.967;25779
25774;51;10;1:41.804;194.951;25780
25775;55;14;1:42.420;193.778;25781
25776;54;19;1:43.485;191.784;25782
25777;3;17;1:43.080;192.537;25783
25778;4;18;1:43.391;191.958;25784
25780;36;4;1:22.046;188.850;25786
25781;32;5;1:22.062;188.813;25787
25782;30;2;1:21.775;189.476;25788
25783;71;1;1:20.153;193.310;25789
25784;32;6;1:22.199;188.498;25790
25785;48;10;1:22.603;187.576;25791
